purchase_order_id,customer_id,amount,order_date
4953,2,38360,2015-06-15
4954,3,30234,2015-06-21
4955,6,15186,2015-06-05
4956,8,9402,2015-06-19
4957,5,34537,2015-06-17
4958,3,36374,2015-06-09
4959,2,17263,2015-06-20
4960,8,4718,2015-06-05
4961,2,18513,2015-06-29
4962,7,8024,2015-06-11
4963,2,15590,2015-06-14
4964,8,29359,2015-06-09
4965,3,27328,2015-06-21
4966,4,29296,2015-06-17
4967,3,44714,2015-06-12
4968,3,2357,2015-06-10
4969,6,8148,2015-06-23
4970,6,23056,2015-06-10
4971,9,14622,2015-06-25
4972,7,11888,2015-06-16
4973,7,34896,2015-06-16
4974,8,44384,2015-06-19
4975,1,39766,2015-06-16
4976,8,41407,2015-06-30
4977,9,19250,2015-06-12
4978,5,38647,2015-06-04
4979,2,48180,2015-06-09
4980,3,12601,2015-06-04
4981,1,1793,2015-06-14
4982,8,45596,2015-06-30
4983,6,41819,2015-06-10
4984,5,24297,2015-06-12
4985,7,37879,2015-06-28
4986,6,8877,2015-06-17
4987,8,14746,2015-06-14
4988,5,20557,2015-06-04
4989,2,47695,2015-06-16
4990,1,36213,2015-06-05
4991,6,8734,2015-06-11
4992,9,5477,2015-06-27
4993,3,22589,2015-06-05
4994,5,283,2015-06-17
4995,4,27260,2015-06-15
4996,8,23606,2015-06-09
4997,5,29426,2015-06-28
4998,5,22171,2015-07-01
4999,8,20232,2015-06-12
5000,1,5327,2015-06-29
5001,2,13238,2015-06-13
5002,4,9392,2015-06-24
5003,5,1234,2015-06-30
5004,9,13491,2015-06-09
5005,2,21089,2015-06-27
5006,7,91,2015-06-18
5007,4,7247,2015-06-27
5008,1,37031,2015-06-21
5009,6,4783,2015-06-07
5010,6,33829,2015-06-04
5011,9,36508,2015-06-03
5012,8,22087,2015-07-01
5013,3,15926,2015-06-11
5014,9,25787,2015-06-13
5015,2,49239,2015-06-23
5016,8,22027,2015-06-13
5017,5,43383,2015-06-03
5018,3,23590,2015-06-08
5019,5,27910,2015-06-24
5020,6,16869,2015-06-17
5021,9,20475,2015-06-12
5022,5,21242,2015-06-03
5023,6,44947,2015-06-12
5024,4,49429,2015-06-15
5025,7,2361,2015-06-05
5026,8,27404,2015-06-20
5027,1,13343,2015-06-15
5028,1,5230,2015-07-01
5029,4,11986,2015-07-01
5030,3,11268,2015-06-16
5031,1,27614,2015-06-24
5032,1,16944,2015-06-26
5033,8,15562,2015-06-25
5034,9,36917,2015-06-09
5035,8,49962,2015-06-16
5036,5,12388,2015-07-01
5037,6,25781,2015-06-14
5038,7,1173,2015-06-24
5039,6,3370,2015-06-26
5040,7,395,2015-06-28
5041,5,38697,2015-06-21
5042,3,39382,2015-06-18
5043,5,4702,2015-06-20
5044,4,31120,2015-06-12
5045,3,37450,2015-06-08
5046,9,9884,2015-06-12
5047,6,40832,2015-06-04
5048,4,33119,2015-06-08
5049,2,44607,2015-06-21
5050,8,44627,2015-06-22
5051,3,32041,2015-06-29
5052,5,8755,2015-06-30
5053,3,46676,2015-06-23
5054,2,37538,2015-06-18
5055,6,26785,2015-06-14
5056,9,28404,2015-06-07
5057,2,2987,2015-06-14
5058,5,3430,2015-06-13
5059,2,10582,2015-06-29
5060,5,7071,2015-06-05
5061,5,44464,2015-06-05
5062,8,29025,2015-06-23
5063,4,37302,2015-06-16
5064,9,46837,2015-06-08
5065,6,39967,2015-06-03
5066,3,44158,2015-06-10
5067,7,13738,2015-06-20
5068,3,18349,2015-06-10
5069,8,37453,2015-06-20
5070,2,36641,2015-06-22
5071,1,32322,2015-06-22
5072,2,47415,2015-06-09
5073,1,18323,2015-06-10
5074,3,15560,2015-06-14
5075,4,46051,2015-07-01
5076,7,34123,2015-06-13
5077,2,31505,2015-06-08
5078,9,47745,2015-06-07
5079,3,44580,2015-06-28
5080,4,17621,2015-06-30
5081,6,14778,2015-06-28
5082,3,13944,2015-06-23
5083,6,29759,2015-06-26
5084,8,28111,2015-06-05
5085,3,1001,2015-06-22
5086,6,16185,2015-06-06
5087,7,27908,2015-06-10
5088,7,8350,2015-06-11
5089,6,5463,2015-06-08
5090,5,33464,2015-06-17
5091,4,29865,2015-06-30
5092,5,20338,2015-06-27
5093,6,5414,2015-06-24
5094,1,44710,2015-06-12
5095,9,15865,2015-06-28
5096,1,38658,2015-06-09
5097,7,22330,2015-06-08
5098,3,7368,2015-06-09
5099,1,4738,2015-06-20
5100,1,44190,2015-06-24
5101,3,6933,2015-06-21
5102,3,715,2015-06-03
5103,2,11171,2015-06-28
5104,5,22185,2015-06-29
5105,2,43523,2015-06-17
5106,8,20938,2015-06-28
5107,2,15481,2015-06-22
5108,3,18435,2015-06-25
5109,6,46492,2015-06-03
5110,8,12301,2015-06-03
5111,9,40310,2015-06-23
5112,1,1920,2015-06-13
5113,3,3320,2015-06-06
5114,9,2620,2015-06-12
5115,5,32898,2015-06-26
5116,6,10898,2015-06-29
5117,1,46149,2015-06-25
5118,8,3627,2015-06-04
5119,3,27013,2015-07-01
5120,8,47412,2015-06-16
5121,9,49673,2015-06-21
5122,9,48463,2015-06-03
5123,1,22763,2015-06-08
5124,2,2378,2015-06-30
5125,2,4771,2015-06-15
5126,2,47003,2015-06-19
5127,1,43443,2015-06-10
5128,3,19542,2015-06-27
5129,1,46279,2015-07-01
5130,4,49639,2015-07-01
5131,1,13105,2015-06-21
5132,1,7150,2015-06-04
5133,9,12262,2015-06-05
5134,2,45882,2015-06-10
5135,3,6757,2015-06-03
5136,3,18571,2015-06-17
5137,7,5564,2015-06-14
5138,6,9368,2015-06-08
5139,1,48714,2015-06-21
5140,6,24865,2015-06-23
5141,8,39124,2015-06-22
5142,5,23876,2015-06-19
5143,9,13761,2015-06-30
5144,9,28364,2015-06-21
5145,4,39648,2015-06-28
5146,8,23273,2015-06-07
5147,8,35023,2015-06-06
5148,2,17756,2015-06-07
5149,8,20664,2015-06-18
5150,6,18241,2015-06-14
5151,9,47243,2015-06-25
5152,6,45382,2015-06-14
5153,9,45696,2015-06-05
5154,6,7263,2015-06-08
5155,2,44125,2015-06-14
5156,6,26844,2015-06-22
5157,4,2106,2015-06-17
5158,3,29987,2015-06-19
5159,9,44174,2015-06-29
5160,7,10291,2015-06-04
5161,1,23842,2015-06-22
5162,2,175,2015-06-12
5163,3,44176,2015-06-20
5164,1,24681,2015-06-29
5165,5,41220,2015-06-04
5166,3,21675,2015-06-13
5167,6,23361,2015-06-18
5168,1,42848,2015-06-04
5169,3,16183,2015-06-08
5170,2,49141,2015-06-06
5171,6,22297,2015-07-01
5172,5,32754,2015-07-01
5173,1,11254,2015-06-27
5174,7,11978,2015-06-29
5175,2,26728,2015-06-12
5176,7,20786,2015-06-10
5177,1,19693,2015-06-22
5178,2,20195,2015-06-18
5179,1,45652,2015-07-01
5180,3,15671,2015-06-14
5181,4,40463,2015-06-22
5182,1,16286,2015-06-30
5183,8,32280,2015-06-05
5184,7,29091,2015-06-27
5185,2,28254,2015-06-24
5186,5,10831,2015-06-13
5187,6,37756,2015-06-08
5188,2,46470,2015-06-08
5189,1,32933,2015-06-21
5190,3,37273,2015-06-09
5191,5,41910,2015-06-09
5192,3,24193,2015-06-13
5193,2,3267,2015-06-06
5194,7,5796,2015-06-15
5195,9,35545,2015-07-01
5196,9,16394,2015-06-28
5197,6,5968,2015-06-08
5198,4,33867,2015-06-21
5199,4,13833,2015-06-22
5200,9,22582,2015-06-25
5201,6,13319,2015-06-06
5202,7,20596,2015-06-30
5203,3,42383,2015-06-14
5204,6,48577,2015-06-15
5205,7,28834,2015-06-15
5206,3,3284,2015-06-18
5207,4,27025,2015-06-12
5208,2,29291,2015-06-07
5209,9,41680,2015-06-17
5210,2,25585,2015-07-01
5211,9,24534,2015-06-29
5212,1,21224,2015-06-15
5213,6,12942,2015-06-13
5214,7,19353,2015-06-10
5215,6,29509,2015-06-06
5216,7,25125,2015-06-07
5217,9,1315,2015-06-16
5218,8,6414,2015-06-07
5219,1,27943,2015-06-24
5220,9,48260,2015-06-26
5221,3,14238,2015-06-17
5222,4,32823,2015-06-15
5223,3,46837,2015-06-15
5224,5,5499,2015-06-26
5225,3,48185,2015-06-07
5226,5,14564,2015-06-06
5227,2,31026,2015-07-01
5228,9,21889,2015-06-15
5229,2,36053,2015-06-22
5230,4,11292,2015-06-08
5231,5,6410,2015-06-23
5232,8,20952,2015-06-20
5233,2,206,2015-06-17
5234,4,3836,2015-06-15
5235,4,45236,2015-06-19
5236,5,41859,2015-06-13
5237,2,18712,2015-06-03
5238,1,482,2015-06-28
5239,5,27857,2015-06-04
5240,4,6599,2015-06-27
5241,9,15029,2015-06-28
5242,4,31099,2015-06-24
5243,2,9990,2015-06-09
5244,7,49393,2015-06-11
5245,3,37890,2015-06-11
5246,3,18641,2015-06-06
5247,6,35729,2015-06-29
5248,5,3636,2015-06-03
5249,3,35427,2015-06-30
5250,2,27149,2015-06-28
5251,5,27074,2015-06-05
5252,9,35150,2015-06-20
5253,4,23941,2015-06-30
5254,1,29142,2015-06-11
5255,3,33114,2015-06-21
5256,8,17957,2015-06-16
5257,4,21578,2015-06-28
5258,5,17676,2015-06-27
5259,5,3559,2015-06-20
5260,6,19125,2015-06-04
5261,3,15353,2015-06-12
5262,7,17510,2015-06-16
5263,6,19341,2015-06-22
5264,3,35832,2015-06-09
5265,1,30168,2015-07-01
5266,6,29112,2015-06-11
5267,6,15601,2015-06-20
5268,8,36622,2015-06-11
5269,9,37798,2015-06-18
5270,4,40593,2015-06-11
5271,5,16292,2015-06-16
5272,5,3926,2015-06-12
5273,1,13453,2015-07-01
5274,6,33406,2015-06-10
5275,8,45456,2015-06-18
5276,1,46717,2015-06-04
5277,1,9183,2015-06-17
5278,4,31928,2015-06-06
5279,9,9998,2015-06-20
5280,3,4435,2015-06-30
5281,9,9722,2015-06-28
5282,3,48570,2015-06-11
5283,9,7334,2015-06-03
5284,7,38810,2015-06-24
5285,2,23919,2015-06-25
5286,2,37789,2015-06-11
5287,9,3402,2015-06-13
5288,2,49623,2015-06-16
5289,5,8600,2015-06-30
5290,2,24740,2015-06-22
5291,3,10237,2015-06-13
5292,7,7379,2015-06-07
5293,4,5732,2015-06-26
5294,7,38421,2015-06-11
5295,8,18514,2015-06-22
5296,8,42602,2015-06-11
5297,6,7083,2015-06-13
5298,6,6923,2015-06-11
5299,5,41058,2015-06-13
5300,6,2186,2015-06-15
5301,9,16260,2015-06-28
5302,6,3532,2015-06-09
5303,5,3885,2015-06-21
5304,8,28415,2015-06-17
5305,8,21921,2015-06-11
5306,3,23653,2015-06-13
5307,7,8077,2015-06-11
5308,9,49238,2015-06-17
5309,3,35965,2015-06-27
5310,4,10501,2015-06-22
5311,7,26562,2015-06-17
5312,1,17505,2015-06-05
5313,4,23250,2015-06-17
5314,3,33746,2015-06-28
5315,6,13649,2015-06-15
5316,3,11989,2015-06-23
5317,8,27790,2015-07-01
5318,7,18405,2015-06-07
5319,6,23692,2015-06-26
5320,8,29712,2015-06-22
5321,8,16911,2015-06-08
5322,4,17610,2015-06-18
5323,8,39043,2015-06-20
5324,2,48116,2015-06-04
5325,1,26359,2015-06-25
5326,8,36086,2015-06-08
5327,9,7809,2015-06-08
5328,6,30528,2015-06-21
5329,4,7175,2015-06-14
5330,6,17828,2015-06-09
5331,9,17667,2015-06-26
5332,5,47328,2015-06-25
5333,5,11897,2015-06-21
5334,5,143,2015-06-27
5335,5,43428,2015-06-05
5336,6,35279,2015-06-07
5337,9,43261,2015-06-15
5338,6,45755,2015-06-11
5339,1,30382,2015-06-11
5340,2,4625,2015-06-29
5341,9,25769,2015-06-19
5342,2,49708,2015-06-16
5343,1,6809,2015-06-13
5344,3,12904,2015-06-21
5345,7,28268,2015-06-09
5346,7,48511,2015-06-21
5347,5,17107,2015-07-01
5348,6,17246,2015-06-26
5349,1,39703,2015-07-01
5350,6,10122,2015-06-06
5351,1,22483,2015-06-17
5352,6,9526,2015-06-06
5353,5,33078,2015-06-23
5354,6,43815,2015-06-30
5355,6,12041,2015-06-14
5356,1,47859,2015-06-21
5357,2,4220,2015-06-26
5358,4,13552,2015-06-16
5359,7,21658,2015-07-01
5360,5,37538,2015-06-05
5361,3,58,2015-06-08
5362,9,38791,2015-06-07
5363,4,13256,2015-06-09
5364,2,45545,2015-06-25
5365,1,41592,2015-06-04
5366,1,28955,2015-06-16
5367,6,23214,2015-06-24
5368,7,21930,2015-06-14
5369,9,39212,2015-06-22
5370,1,9456,2015-06-16
5371,6,32386,2015-06-23
5372,6,31359,2015-06-12
5373,5,22096,2015-06-13
5374,6,4697,2015-06-19
5375,2,46770,2015-06-27
5376,8,38497,2015-06-03
5377,9,45150,2015-06-07
5378,1,29564,2015-06-26
5379,2,4155,2015-06-18
5380,8,3622,2015-06-11
5381,8,40010,2015-06-13
5382,7,44839,2015-06-29
5383,9,20883,2015-07-01
5384,3,48502,2015-06-05
5385,3,4145,2015-06-16
5386,1,11136,2015-06-04
5387,6,30643,2015-06-08
5388,5,13356,2015-07-01
5389,7,29694,2015-06-19
5390,4,17449,2015-06-19
5391,2,18608,2015-06-14
5392,4,138,2015-06-29
5393,2,43151,2015-06-23
5394,6,7284,2015-06-09
5395,8,21690,2015-06-03
5396,5,1813,2015-06-03
5397,7,18981,2015-06-17
5398,4,27531,2015-06-20
5399,4,40174,2015-06-14
5400,3,34774,2015-06-30
5401,3,39446,2015-06-12
5402,7,6063,2015-06-17
5403,9,31196,2015-06-07
5404,9,47891,2015-06-13
5405,4,39182,2015-06-16
5406,9,22841,2015-06-12
5407,6,8225,2015-06-19
5408,2,3228,2015-06-22
5409,9,4585,2015-06-28
5410,2,17247,2015-06-18
5411,7,5709,2015-06-14
5412,6,38320,2015-06-10
5413,8,31375,2015-06-26
5414,8,1704,2015-06-09
5415,1,35588,2015-06-07
5416,6,17399,2015-06-28
5417,1,46237,2015-06-12
5418,9,23399,2015-06-27
5419,4,25692,2015-06-15
5420,8,34228,2015-06-05
5421,1,37946,2015-06-13
5422,9,10255,2015-06-21
5423,5,46159,2015-06-05
5424,1,32345,2015-06-04
5425,1,41976,2015-06-15
5426,5,23214,2015-06-10
5427,1,14909,2015-06-10
5428,2,29989,2015-06-21
5429,8,22716,2015-06-26
5430,6,2639,2015-06-19
5431,7,12885,2015-06-30
5432,9,3394,2015-06-08
5433,3,43854,2015-06-21
5434,4,29022,2015-07-01
5435,8,35836,2015-06-06
5436,6,7878,2015-06-30
5437,8,10860,2015-06-29
5438,1,27700,2015-06-28
5439,1,14741,2015-06-10
5440,4,5671,2015-06-18
5441,9,39500,2015-06-16
5442,8,26509,2015-06-07
5443,5,11822,2015-06-20
5444,5,21681,2015-06-04
5445,1,21752,2015-06-16
5446,6,10613,2015-06-05
5447,4,230,2015-06-14
5448,4,12224,2015-06-03
5449,5,14178,2015-06-11
5450,6,15294,2015-06-26
5451,8,5100,2015-06-28
5452,3,827,2015-06-27
5453,1,20744,2015-06-10
5454,4,32615,2015-06-11
5455,5,47365,2015-06-16
5456,8,40419,2015-07-01
5457,1,48635,2015-06-12
5458,5,7747,2015-06-14
5459,8,12320,2015-06-08
5460,4,42878,2015-06-19
5461,8,34711,2015-06-20
5462,8,28234,2015-06-06
5463,9,40146,2015-06-21
5464,4,3545,2015-06-20
5465,7,22604,2015-06-27
5466,1,40713,2015-06-05
5467,1,32207,2015-06-05
5468,4,20773,2015-07-01
5469,6,9888,2015-06-09
5470,7,14468,2015-06-30
5471,3,34813,2015-06-14
5472,3,33450,2015-06-18
5473,7,41584,2015-07-01
5474,7,4709,2015-06-05
5475,7,29677,2015-06-13
5476,2,42985,2015-06-24
5477,3,30054,2015-06-07
5478,7,42562,2015-06-28
5479,8,4206,2015-06-10
5480,4,13852,2015-06-18
5481,3,45482,2015-06-13
5482,8,4564,2015-06-20
5483,9,8834,2015-06-04
5484,5,24777,2015-06-05
5485,8,11270,2015-06-23
5486,3,6745,2015-06-23
5487,5,25948,2015-06-19
5488,6,32857,2015-06-14
5489,3,45287,2015-06-23
5490,9,40626,2015-06-17
5491,7,30213,2015-07-01
5492,5,49391,2015-06-10
5493,9,27261,2015-06-07
5494,8,12344,2015-06-25
5495,3,40335,2015-06-30
5496,7,17152,2015-06-05
5497,8,22928,2015-06-22
5498,8,29856,2015-06-16
5499,9,24036,2015-06-08
5500,4,1321,2015-06-12
5501,7,27396,2015-06-24
5502,6,31887,2015-06-09
5503,7,24684,2015-06-12
5504,1,10536,2015-06-17
5505,4,43567,2015-06-16
5506,6,25513,2015-06-23
5507,8,1072,2015-06-23
5508,3,23033,2015-06-09
5509,3,24518,2015-06-30
5510,8,9954,2015-06-03
5511,6,11194,2015-06-05
5512,8,43796,2015-06-22
5513,2,33654,2015-06-03
5514,3,2299,2015-06-23
5515,3,8333,2015-06-12
5516,9,29913,2015-06-29
5517,5,5478,2015-06-12
5518,6,2160,2015-06-13
5519,9,41889,2015-06-18
5520,4,44007,2015-06-03
5521,5,48678,2015-06-28
5522,8,42729,2015-07-01
5523,3,32959,2015-06-07
5524,5,44621,2015-06-20
5525,7,31822,2015-06-26
5526,4,23275,2015-06-04
5527,8,49532,2015-06-15
5528,6,16476,2015-06-07
5529,7,25890,2015-06-10
5530,7,44819,2015-06-13
5531,8,29616,2015-06-21
5532,1,37333,2015-06-09
5533,8,15184,2015-07-01
5534,8,40422,2015-06-12
5535,4,20853,2015-06-23
5536,7,41960,2015-06-11
5537,3,16623,2015-06-13
5538,4,9602,2015-06-26
5539,6,29322,2015-06-26
5540,5,45675,2015-06-24
5541,6,15803,2015-07-01
5542,9,976,2015-06-19
5543,6,43544,2015-06-30
5544,2,5047,2015-06-11
5545,6,10553,2015-06-25
5546,5,25866,2015-06-06
5547,9,28050,2015-06-17
5548,9,18924,2015-06-09
5549,6,8889,2015-06-14
5550,3,46322,2015-06-06
5551,9,10219,2015-06-23
5552,8,1505,2015-06-17
5553,4,35749,2015-06-19
5554,1,41941,2015-06-13
5555,8,40499,2015-06-20
5556,3,30856,2015-06-14
5557,2,46736,2015-06-05
5558,1,31812,2015-06-21
5559,1,39295,2015-06-11
5560,3,48820,2015-06-24
5561,7,16078,2015-06-20
5562,6,14293,2015-06-20
5563,2,24341,2015-06-21
5564,1,4275,2015-06-19
5565,4,20516,2015-06-20
5566,7,9279,2015-06-07
5567,8,22263,2015-06-24
5568,9,4628,2015-06-10
5569,6,37209,2015-06-13
5570,1,9826,2015-06-05
5571,1,23727,2015-06-19
5572,3,28709,2015-06-14
5573,1,42452,2015-06-28
5574,2,19736,2015-06-03
5575,8,22453,2015-06-14
5576,6,30922,2015-06-03
5577,9,10589,2015-06-30
5578,6,26864,2015-06-26
5579,1,29754,2015-06-03
5580,5,33214,2015-06-27
5581,6,34412,2015-06-08
5582,5,25641,2015-06-28
5583,4,7436,2015-06-15
5584,2,44108,2015-06-14
5585,6,14654,2015-06-19
5586,5,2509,2015-06-10
5587,4,5163,2015-06-11
5588,3,28192,2015-06-09
5589,5,15641,2015-06-11
5590,8,47324,2015-06-28
5591,4,28235,2015-06-15
5592,1,34297,2015-06-25
5593,6,1932,2015-06-20
5594,2,41635,2015-06-10
5595,3,13648,2015-06-23
5596,3,26336,2015-06-10
5597,3,44329,2015-06-03
5598,6,28958,2015-06-13
5599,9,32066,2015-06-25
5600,7,22429,2015-07-01
5601,5,28721,2015-06-15
5602,2,7998,2015-06-09
5603,3,4501,2015-06-14
5604,1,13109,2015-06-08
5605,1,2516,2015-06-08
5606,4,39564,2015-06-26
5607,4,37412,2015-06-20
5608,8,16177,2015-06-15
5609,8,11161,2015-06-09
5610,5,601,2015-06-30
5611,4,32023,2015-06-05
5612,1,28282,2015-06-15
5613,1,27310,2015-06-11
5614,5,5885,2015-06-25
5615,8,24602,2015-06-26
5616,6,36380,2015-06-20
5617,4,12332,2015-06-07
5618,2,22734,2015-06-22
5619,3,18280,2015-06-10
5620,1,27235,2015-06-04
5621,1,16177,2015-06-26
5622,7,4145,2015-06-29
5623,9,17705,2015-06-20
5624,9,45837,2015-06-19
5625,8,33979,2015-06-08
5626,8,21887,2015-06-22
5627,3,20068,2015-06-04
5628,9,29585,2015-06-26
5629,7,40457,2015-06-10
5630,3,22608,2015-06-12
5631,4,12076,2015-06-09
5632,1,3700,2015-06-09
5633,5,39966,2015-06-21
5634,5,10303,2015-06-07
5635,7,11827,2015-06-15
5636,2,31829,2015-06-03
5637,2,24942,2015-06-18
5638,1,10589,2015-06-13
5639,1,6843,2015-06-07
5640,6,44726,2015-06-13
5641,3,23992,2015-06-05
5642,7,26563,2015-06-05
5643,3,7731,2015-06-30
5644,8,37576,2015-06-17
5645,2,13532,2015-06-20
5646,6,15324,2015-06-10
5647,2,41473,2015-06-21
5648,2,30038,2015-06-13
5649,4,15386,2015-06-30
5650,5,4568,2015-06-22
5651,1,28034,2015-06-28
5652,3,5871,2015-06-24
5653,7,23903,2015-06-03
5654,6,36481,2015-06-11
5655,8,12043,2015-06-12
5656,7,10805,2015-06-11
5657,1,40718,2015-06-29
5658,2,15105,2015-06-26
5659,7,23101,2015-06-08
5660,2,32330,2015-06-25
5661,2,26010,2015-06-07
5662,1,29218,2015-06-14
5663,1,49022,2015-06-15
5664,2,7369,2015-06-27
5665,5,33886,2015-06-11
5666,9,36142,2015-06-23
5667,4,32366,2015-06-22
5668,7,27539,2015-06-19
5669,5,13716,2015-06-20
5670,7,4012,2015-06-16
5671,5,18830,2015-06-23
5672,9,36156,2015-06-06
5673,7,11125,2015-06-28
5674,6,45443,2015-06-06
5675,6,22950,2015-06-05
5676,4,14631,2015-06-05
5677,5,49858,2015-06-09
5678,8,6689,2015-06-10
5679,3,36962,2015-06-05
5680,3,42965,2015-06-06
5681,4,47470,2015-06-14
5682,3,16977,2015-06-28
5683,9,34707,2015-06-28
5684,8,33710,2015-06-22
5685,9,8466,2015-06-25
5686,6,43426,2015-06-17
5687,5,41502,2015-06-11
5688,7,24773,2015-06-27
5689,2,32602,2015-06-16
5690,7,15718,2015-07-01
5691,9,12066,2015-06-24
5692,5,11151,2015-06-20
5693,3,34216,2015-06-24
5694,5,12757,2015-06-16
5695,1,8490,2015-07-01
5696,1,15993,2015-06-22
5697,4,43458,2015-06-16
5698,6,22493,2015-06-03
5699,7,15780,2015-06-05
5700,4,14996,2015-06-07
5701,3,34615,2015-06-21
5702,5,30047,2015-06-26
5703,5,23366,2015-06-07
5704,6,34752,2015-06-28
5705,1,24141,2015-06-22
5706,7,1502,2015-06-27
5707,4,46767,2015-06-05
5708,2,16810,2015-06-03
5709,8,1576,2015-06-24
5710,9,25993,2015-06-21
5711,5,12837,2015-06-03
5712,3,27317,2015-06-20
5713,2,21758,2015-06-14
5714,9,30542,2015-06-30
5715,9,20343,2015-06-22
5716,5,17040,2015-06-16
5717,4,14466,2015-06-15
5718,3,19905,2015-06-17
5719,2,11086,2015-06-13
5720,3,10131,2015-06-07
5721,5,17744,2015-06-11
5722,4,7243,2015-06-12
5723,5,4227,2015-06-11
5724,2,43078,2015-06-14
5725,6,10889,2015-06-20
5726,8,48678,2015-06-10
5727,6,19537,2015-07-01
5728,1,21700,2015-06-25
5729,6,46749,2015-06-18
5730,6,13439,2015-06-24
5731,7,22264,2015-07-01
5732,4,20954,2015-06-15
5733,7,28763,2015-06-17
5734,1,32744,2015-06-17
5735,3,11166,2015-06-08
5736,1,31356,2015-06-07
5737,9,11911,2015-06-07
5738,4,23602,2015-06-11
5739,6,463,2015-06-08
5740,9,49142,2015-06-25
5741,8,5894,2015-07-01
5742,3,16225,2015-06-05
5743,5,24048,2015-06-17
5744,1,13012,2015-06-17
5745,9,33832,2015-06-11
5746,8,8852,2015-06-08
5747,4,27325,2015-06-08
5748,8,39420,2015-06-07
5749,6,47437,2015-06-10
5750,3,38650,2015-06-30
5751,8,21839,2015-06-20
5752,6,40503,2015-06-07
5753,1,5029,2015-06-11
5754,2,46766,2015-06-04
5755,1,517,2015-06-24
5756,7,19322,2015-06-28
5757,6,13066,2015-06-25
5758,4,15689,2015-06-24
5759,1,24975,2015-06-28
5760,6,18488,2015-06-20
5761,8,23604,2015-06-15
5762,1,30883,2015-06-13
5763,9,10426,2015-06-17
5764,9,17875,2015-06-22
5765,4,6207,2015-06-24
5766,2,32491,2015-06-09
5767,2,44373,2015-06-08
5768,6,49484,2015-06-03
5769,8,49090,2015-06-12
5770,4,1081,2015-06-30
5771,6,22630,2015-06-27
5772,7,17637,2015-06-23
5773,9,28596,2015-06-24
5774,5,25537,2015-06-11
5775,3,12222,2015-06-06
5776,8,30502,2015-06-20
5777,5,13807,2015-06-10
5778,4,45445,2015-06-26
5779,8,22240,2015-06-11
5780,6,45342,2015-06-20
5781,5,49841,2015-06-25
5782,9,2631,2015-06-16
5783,6,5635,2015-06-12
5784,5,2444,2015-06-25
5785,1,16488,2015-07-01
5786,7,41462,2015-06-13
5787,6,6975,2015-06-19
5788,7,16082,2015-06-15
5789,6,46053,2015-06-28
5790,7,45005,2015-06-13
5791,7,27450,2015-07-01
5792,7,21167,2015-06-26
5793,9,14325,2015-06-11
5794,9,6176,2015-06-29
5795,8,24614,2015-06-27
5796,8,18548,2015-06-20
5797,8,43833,2015-07-01
5798,4,9935,2015-06-07
5799,5,31571,2015-06-03
5800,7,42039,2015-06-10
5801,9,6361,2015-06-09
5802,6,34345,2015-06-25
5803,2,27658,2015-06-14
5804,7,37874,2015-06-09
5805,4,19311,2015-06-27
5806,2,30261,2015-06-18
5807,3,21843,2015-06-16
5808,7,43393,2015-06-11
5809,8,28429,2015-06-08
5810,9,35776,2015-06-20
5811,2,22007,2015-06-09
5812,6,1570,2015-06-06
5813,8,19083,2015-06-07
5814,2,24856,2015-06-08
5815,8,44668,2015-06-11
5816,5,36474,2015-06-12
5817,3,22953,2015-06-11
5818,2,24035,2015-06-11
5819,4,9413,2015-06-26
5820,6,32151,2015-06-12
5821,5,7419,2015-06-09
5822,6,452,2015-06-26
5823,1,12099,2015-06-21
5824,7,31022,2015-06-21
5825,3,4788,2015-06-23
5826,5,5354,2015-06-26
5827,8,31147,2015-06-09
5828,9,26142,2015-06-28
5829,7,13148,2015-06-13
5830,6,40513,2015-06-26
5831,8,13644,2015-06-27
5832,2,20831,2015-06-16
5833,1,33163,2015-06-29
5834,5,48898,2015-06-17
5835,7,32615,2015-06-09
5836,5,41395,2015-06-09
5837,8,17634,2015-06-19
5838,7,10281,2015-06-10
5839,7,8157,2015-06-06
5840,6,46098,2015-06-21
5841,1,657,2015-06-12
5842,5,26052,2015-06-22
5843,6,17611,2015-06-17
5844,4,22615,2015-06-11
5845,6,31142,2015-06-25
5846,5,22905,2015-06-12
5847,3,44331,2015-06-21
5848,9,19553,2015-06-27
5849,7,723,2015-06-27
5850,3,24787,2015-06-03
5851,7,21560,2015-06-29
5852,4,39399,2015-06-15
5853,7,33685,2015-06-07
5854,6,27835,2015-06-03
5855,3,44911,2015-06-19
5856,3,11034,2015-06-13
5857,7,33116,2015-06-08
5858,5,16170,2015-06-16
5859,1,19145,2015-06-30
5860,9,46211,2015-06-12
5861,3,4777,2015-06-13
5862,3,18672,2015-06-18
5863,3,28808,2015-06-14
5864,4,40720,2015-06-05
5865,7,25508,2015-06-23
5866,1,39050,2015-06-19
5867,4,2521,2015-06-30
5868,1,3337,2015-06-06
5869,7,19499,2015-06-03
5870,2,40340,2015-06-13
5871,4,46269,2015-06-14
5872,1,9368,2015-06-28
5873,5,21546,2015-06-18
5874,7,15615,2015-06-20
5875,1,44517,2015-06-20
5876,9,6784,2015-06-18
5877,6,49416,2015-06-11
5878,2,44595,2015-06-25
5879,1,12362,2015-06-24
5880,5,46724,2015-06-20
5881,5,22840,2015-06-04
5882,6,34760,2015-06-05
5883,4,49640,2015-06-24
5884,5,30832,2015-06-14
5885,1,38389,2015-06-17
